question,answer
What is 829 plus 721?,1550
What is 102 plus 980?,1082
What is 192 plus 168?,360
What is 451 plus 945?,1396
What is 66 plus 950?,1016
What is 436 plus 649?,1085
What is 404 plus 962?,1366
What is 278 plus 258?,536
What is 447 plus 902?,1349
What is 775 plus 792?,1567
What is 364 plus 624?,988
What is 335 plus 92?,427
What is 314 plus 30?,344
What is 504 plus 11?,515
What is 780 plus 256?,1036
What is 207 plus 780?,987
What is 407 plus 395?,802
What is 446 plus 794?,1240
What is 650 plus 640?,1290
What is 689 plus 398?,1087
What is 713 plus 901?,1614
What is 842 plus 39?,881
What is 596 plus 476?,1072
What is 363 plus 849?,1212
What is 582 plus 129?,711
What is 577 plus 727?,1304
What is 285 plus 335?,620
What is 841 plus 24?,865
What is 407 plus 485?,892
What is 943 plus 534?,1477
What is 138 plus 42?,180
What is 83 plus 579?,662
What is 885 plus 355?,1240
What is 369 plus 4?,373
What is 71 plus 195?,266
What is 734 plus 113?,847
What is 687 plus 553?,1240
What is 482 plus 44?,526
What is 322 plus 950?,1272
What is 861 plus 865?,1726
What is 977 plus 967?,1944
What is 25 plus 322?,347
What is 402 plus 926?,1328
What is 128 plus 783?,911
What is 650 plus 281?,931
What is 416 plus 686?,1102
What is 145 plus 609?,754
What is 151 plus 413?,564
What is 887 plus 313?,1200
What is 523 plus 61?,584
What is 166 plus 128?,294
What is 914 plus 137?,1051
What is 932 plus 492?,1424
What is 722 plus 657?,1379
What is 733 plus 782?,1515
What is 740 plus 47?,787
What is 747 plus 843?,1590
What is 532 plus 44?,576
What is 843 plus 568?,1411
What is 707 plus 762?,1469
What is 714 plus 646?,1360
What is 396 plus 972?,1368
What is 184 plus 352?,536
What is 819 plus 599?,1418
What is 832 plus 84?,916
What is 82 plus 573?,655
What is 178 plus 832?,1010
What is 271 plus 206?,477
What is 819 plus 267?,1086
What is 335 plus 717?,1052
What is 725 plus 259?,984
What is 801 plus 265?,1066
What is 529 plus 957?,1486
What is 467 plus 931?,1398
What is 158 plus 774?,932
What is 921 plus 459?,1380
What is 565 plus 156?,721
What is 39 plus 647?,686
What is 599 plus 181?,780
What is 656 plus 524?,1180
What is 34 plus 917?,951
What is 775 plus 323?,1098
What is 837 plus 969?,1806
What is 73 plus 197?,270
What is 663 plus 810?,1473
What is 467 plus 625?,1092
What is 244 plus 831?,1075
What is 469 plus 534?,1003
What is 163 plus 726?,889
What is 341 plus 934?,1275
What is 670 plus 138?,808
What is 487 plus 790?,1277
What is 569 plus 58?,627
What is 556 plus 84?,640
What is 840 plus 530?,1370
What is 351 plus 2?,353
What is 832 plus 793?,1625
What is 81 plus 106?,187
What is 437 plus 622?,1059
What is 360 plus 583?,943
What is 462 plus 343?,805
What is 853 plus 387?,1240
What is 524 plus 370?,894
What is 861 plus 882?,1743
What is 651 plus 121?,772
What is 139 plus 324?,463
What is 947 plus 23?,970
What is 186 plus 751?,937
What is 128 plus 19?,147
What is 345 plus 907?,1252
What is 622 plus 197?,819
What is 45 plus 423?,468
What is 660 plus 63?,723
What is 715 plus 318?,1033
What is 815 plus 398?,1213
What is 933 plus 53?,986
What is 614 plus 785?,1399
What is 813 plus 728?,1541
What is 172 plus 366?,538
What is 940 plus 855?,1795
What is 949 plus 79?,1028
What is 418 plus 55?,473
What is 451 plus 363?,814
What is 618 plus 923?,1541
What is 635 plus 774?,1409
What is 261 plus 688?,949
What is 317 plus 576?,893
What is 869 plus 823?,1692
What is 464 plus 422?,886
What is 185 plus 31?,216
What is 464 plus 821?,1285
What is 270 plus 195?,465
What is 972 plus 396?,1368
What is 65 plus 366?,431
What is 98 plus 126?,224
What is 26 plus 359?,385
What is 21 plus 181?,202
What is 413 plus 630?,1043
What is 707 plus 669?,1376
What is 918 plus 13?,931
What is 330 plus 467?,797
What is 809 plus 567?,1376
What is 763 plus 892?,1655
What is 711 plus 507?,1218
What is 487 plus 82?,569
What is 878 plus 52?,930
What is 548 plus 882?,1430
What is 411 plus 809?,1220
What is 802 plus 879?,1681
What is 947 plus 268?,1215
What is 28 plus 663?,691
What is 528 plus 98?,626
What is 856 plus 846?,1702
What is 82 plus 341?,423
What is 367 plus 978?,1345
What is 100 plus 482?,582
What is 991 plus 33?,1024
What is 157 plus 930?,1087
What is 528 plus 640?,1168
What is 824 plus 293?,1117
What is 982 plus 37?,1019
What is 0 plus 385?,385
What is 345 plus 160?,505
What is 967 plus 561?,1528
What is 712 plus 150?,862
What is 164 plus 178?,342
What is 798 plus 942?,1740
What is 162 plus 655?,817
What is 696 plus 248?,944
What is 965 plus 899?,1864
What is 956 plus 639?,1595
What is 336 plus 968?,1304
What is 24 plus 494?,518
What is 981 plus 909?,1890
What is 640 plus 694?,1334
What is 407 plus 45?,452
What is 231 plus 246?,477
What is 650 plus 288?,938
What is 336 plus 174?,510
What is 989 plus 243?,1232
What is 360 plus 231?,591
What is 167 plus 899?,1066
What is 430 plus 474?,904
What is 372 plus 897?,1269
What is 578 plus 141?,719
What is 395 plus 578?,973
What is 789 plus 13?,802
What is 166 plus 952?,1118
What is 597 plus 5?,602
What is 703 plus 399?,1102
What is 735 plus 820?,1555
What is 176 plus 152?,328
What is 19 plus 25?,44
What is 843 plus 331?,1174
What is 522 plus 3?,525
What is 39 plus 48?,87
What is 795 plus 947?,1742
What is 114 plus 586?,700
What is 626 plus 151?,777
What is 797 plus 156?,953
What is 689 plus 805?,1494
What is 388 plus 806?,1194
What is 27 plus 428?,455
What is 446 plus 581?,1027
What is 935 plus 702?,1637
What is 340 plus 728?,1068
What is 253 plus 944?,1197
What is 141 plus 372?,513
What is 522 plus 221?,743
What is 546 plus 409?,955
What is 74 plus 132?,206
What is 417 plus 579?,996
What is 674 plus 359?,1033
What is 989 plus 98?,1087
What is 441 plus 917?,1358
What is 446 plus 251?,697
What is 482 plus 390?,872
What is 230 plus 938?,1168
What is 404 plus 245?,649
What is 660 plus 492?,1152
What is 406 plus 942?,1348
What is 595 plus 70?,665
What is 855 plus 258?,1113
What is 282 plus 906?,1188
What is 539 plus 380?,919
What is 555 plus 22?,577
What is 618 plus 626?,1244
What is 798 plus 485?,1283
What is 897 plus 242?,1139
What is 282 plus 41?,323
What is 625 plus 329?,954
What is 888 plus 817?,1705
What is 400 plus 987?,1387
What is 641 plus 109?,750
What is 547 plus 898?,1445
What is 873 plus 49?,922
What is 147 plus 730?,877
What is 401 plus 27?,428
What is 786 plus 431?,1217
What is 748 plus 891?,1639
What is 999 plus 402?,1401
What is 443 plus 946?,1389
What is 107 plus 730?,837
What is 471 plus 618?,1089
What is 473 plus 165?,638
What is 173 plus 348?,521
What is 485 plus 420?,905
What is 162 plus 604?,766
What is 940 plus 885?,1825
What is 290 plus 780?,1070
What is 515 plus 115?,630
What is 955 plus 377?,1332
What is 353 plus 146?,499
What is 643 plus 366?,1009
What is 784 plus 484?,1268
What is 645 plus 531?,1176
What is 771 plus 55?,826
What is 200 plus 898?,1098
What is 980 plus 263?,1243
What is 181 plus 740?,921
What is 597 plus 332?,929
What is 303 plus 389?,692
What is 649 plus 42?,691
What is 298 plus 564?,862
What is 441 plus 35?,476
What is 698 plus 420?,1118
What is 275 plus 384?,659
What is 745 plus 213?,958
What is 355 plus 137?,492
What is 135 plus 112?,247
What is 627 plus 365?,992
What is 169 plus 31?,200
What is 440 plus 590?,1030
What is 407 plus 474?,881
What is 77 plus 657?,734
What is 727 plus 724?,1451
What is 697 plus 79?,776
What is 796 plus 435?,1231
What is 557 plus 743?,1300
What is 567 plus 141?,708
What is 173 plus 156?,329
What is 212 plus 168?,380
What is 233 plus 30?,263
What is 537 plus 138?,675
What is 838 plus 504?,1342
What is 365 plus 921?,1286
What is 903 plus 638?,1541
What is 753 plus 294?,1047
What is 733 plus 812?,1545
What is 343 plus 700?,1043
What is 121 plus 821?,942
What is 985 plus 936?,1921
What is 875 plus 858?,1733
What is 418 plus 791?,1209
What is 883 plus 268?,1151
What is 920 plus 162?,1082
What is 350 plus 643?,993
What is 513 plus 991?,1504
What is 339 plus 545?,884
What is 711 plus 148?,859
What is 934 plus 385?,1319
What is 757 plus 761?,1518
What is 568 plus 312?,880
What is 240 plus 901?,1141
What is 936 plus 387?,1323
What is 354 plus 399?,753
What is 971 plus 482?,1453
What is 523 plus 313?,836
What is 987 plus 419?,1406
What is 416 plus 832?,1248
What is 100 plus 699?,799
What is 996 plus 157?,1153
What is 151 plus 5?,156
What is 597 plus 609?,1206
What is 649 plus 721?,1370
What is 957 plus 902?,1859
What is 529 plus 109?,638
What is 713 plus 797?,1510
What is 662 plus 714?,1376
What is 209 plus 610?,819
What is 659 plus 617?,1276
What is 525 plus 113?,638
What is 273 plus 705?,978
What is 749 plus 629?,1378
What is 172 plus 384?,556
What is 87 plus 812?,899
What is 36 plus 10?,46
What is 118 plus 913?,1031
What is 370 plus 836?,1206
What is 739 plus 492?,1231
What is 325 plus 110?,435
What is 692 plus 463?,1155
What is 377 plus 598?,975
What is 713 plus 259?,972
What is 682 plus 498?,1180
What is 831 plus 794?,1625
What is 234 plus 944?,1178
What is 162 plus 575?,737
What is 564 plus 847?,1411
What is 916 plus 79?,995
What is 799 plus 876?,1675
What is 520 plus 942?,1462
What is 907 plus 172?,1079
What is 26 plus 847?,873
What is 658 plus 869?,1527
What is 170 plus 899?,1069
What is 529 plus 418?,947
What is 622 plus 676?,1298
What is 213 plus 448?,661
What is 725 plus 700?,1425
What is 414 plus 270?,684
What is 21 plus 601?,622
What is 137 plus 941?,1078
What is 397 plus 175?,572
What is 906 plus 451?,1357
What is 578 plus 54?,632
What is 938 plus 384?,1322
What is 951 plus 821?,1772
What is 88 plus 659?,747
What is 602 plus 414?,1016
What is 342 plus 238?,580
What is 518 plus 894?,1412
What is 466 plus 40?,506
What is 491 plus 634?,1125
What is 104 plus 275?,379
What is 853 plus 519?,1372
What is 502 plus 564?,1066
What is 660 plus 403?,1063
What is 484 plus 271?,755
What is 185 plus 235?,420
What is 553 plus 373?,926
What is 163 plus 309?,472
What is 872 plus 623?,1495
What is 851 plus 938?,1789
What is 147 plus 467?,614
What is 70 plus 985?,1055
What is 70 plus 489?,559
What is 402 plus 579?,981
What is 975 plus 419?,1394
What is 569 plus 94?,663
What is 271 plus 493?,764
What is 235 plus 834?,1069
What is 113 plus 303?,416
What is 144 plus 368?,512
What is 831 plus 96?,927
What is 141 plus 674?,815
What is 884 plus 58?,942
What is 842 plus 681?,1523
What is 140 plus 600?,740
What is 572 plus 203?,775
What is 7 plus 33?,40
What is 882 plus 414?,1296
What is 571 plus 716?,1287
What is 773 plus 616?,1389
What is 502 plus 731?,1233
What is 706 plus 109?,815
What is 953 plus 484?,1437
What is 572 plus 355?,927
What is 895 plus 798?,1693
What is 351 plus 893?,1244
What is 99 plus 702?,801
What is 5 plus 247?,252
What is 232 plus 509?,741
What is 858 plus 318?,1176
What is 281 plus 230?,511
What is 9 plus 507?,516
What is 363 plus 969?,1332
What is 977 plus 521?,1498
What is 948 plus 349?,1297
What is 93 plus 79?,172
What is 312 plus 587?,899
What is 432 plus 231?,663
What is 756 plus 376?,1132
What is 986 plus 390?,1376
What is 881 plus 776?,1657
What is 148 plus 237?,385
What is 294 plus 958?,1252
What is 204 plus 760?,964
What is 794 plus 492?,1286
What is 675 plus 901?,1576
What is 800 plus 367?,1167
What is 289 plus 393?,682
What is 627 plus 132?,759
What is 851 plus 797?,1648
What is 122 plus 410?,532
What is 363 plus 512?,875
What is 889 plus 482?,1371
What is 234 plus 671?,905
What is 726 plus 382?,1108
What is 647 plus 937?,1584
What is 367 plus 442?,809
What is 284 plus 367?,651
What is 996 plus 410?,1406
What is 785 plus 784?,1569
What is 731 plus 289?,1020
What is 887 plus 107?,994
What is 491 plus 925?,1416
What is 298 plus 123?,421
What is 456 plus 157?,613
What is 352 plus 955?,1307
What is 249 plus 761?,1010
What is 191 plus 951?,1142
What is 978 plus 346?,1324
What is 511 plus 234?,745
What is 112 plus 697?,809
What is 393 plus 998?,1391
What is 398 plus 475?,873
What is 525 plus 472?,997
What is 958 plus 579?,1537
What is 848 plus 632?,1480
What is 225 plus 691?,916
What is 408 plus 514?,922
What is 318 plus 498?,816
What is 238 plus 322?,560
What is 530 plus 700?,1230
What is 1 plus 94?,95
What is 483 plus 324?,807
What is 403 plus 912?,1315
What is 972 plus 232?,1204
What is 840 plus 990?,1830
What is 441 plus 49?,490
What is 589 plus 789?,1378
What is 41 plus 416?,457
What is 95 plus 269?,364
What is 205 plus 742?,947
What is 334 plus 182?,516
What is 115 plus 185?,300
What is 816 plus 715?,1531
What is 372 plus 28?,400
What is 239 plus 975?,1214
What is 44 plus 8?,52
What is 391 plus 547?,938
What is 4 plus 132?,136
What is 119 plus 841?,960
What is 619 plus 620?,1239
What is 957 plus 934?,1891
What is 204 plus 83?,287
What is 758 plus 477?,1235
What is 202 plus 868?,1070
What is 1 plus 532?,533
What is 918 plus 636?,1554
What is 866 plus 425?,1291
What is 68 plus 549?,617
What is 181 plus 948?,1129
What is 239 plus 232?,471
What is 950 plus 425?,1375
What is 391 plus 486?,877
What is 826 plus 0?,826
What is 446 plus 215?,661
What is 390 plus 999?,1389
What is 783 plus 42?,825
What is 630 plus 977?,1607
What is 275 plus 29?,304
What is 596 plus 355?,951
What is 720 plus 376?,1096
What is 846 plus 345?,1191
What is 693 plus 464?,1157
What is 656 plus 137?,793
What is 610 plus 529?,1139
What is 94 plus 257?,351
What is 967 plus 105?,1072
What is 731 plus 105?,836
What is 279 plus 24?,303
What is 708 plus 145?,853
What is 635 plus 790?,1425
What is 674 plus 139?,813
What is 388 plus 212?,600
What is 586 plus 999?,1585
What is 675 plus 327?,1002
What is 206 plus 431?,637
What is 520 plus 512?,1032
What is 123 plus 573?,696
What is 108 plus 709?,817
What is 932 plus 486?,1418
What is 127 plus 521?,648
What is 914 plus 458?,1372
What is 481 plus 182?,663
What is 465 plus 560?,1025
What is 347 plus 131?,478
What is 426 plus 260?,686
What is 386 plus 80?,466
What is 578 plus 517?,1095
What is 343 plus 839?,1182
What is 841 plus 883?,1724
What is 239 plus 464?,703
What is 254 plus 359?,613
What is 492 plus 793?,1285
What is 957 plus 420?,1377
What is 24 plus 457?,481
What is 740 plus 909?,1649
What is 6 plus 565?,571
What is 414 plus 981?,1395
What is 782 plus 793?,1575
What is 456 plus 229?,685
What is 439 plus 246?,685
What is 259 plus 488?,747
What is 486 plus 144?,630
What is 233 plus 451?,684
What is 290 plus 368?,658
What is 668 plus 497?,1165
What is 613 plus 954?,1567
What is 951 plus 152?,1103
What is 992 plus 851?,1843
What is 534 plus 700?,1234
What is 89 plus 192?,281
What is 307 plus 955?,1262
What is 530 plus 646?,1176
What is 689 plus 125?,814
What is 968 plus 60?,1028
What is 158 plus 351?,509
What is 37 plus 342?,379
What is 890 plus 636?,1526
What is 824 plus 164?,988
What is 784 plus 921?,1705
What is 479 plus 399?,878
What is 694 plus 192?,886
What is 421 plus 508?,929
What is 196 plus 171?,367
What is 400 plus 48?,448
What is 805 plus 970?,1775
What is 821 plus 790?,1611
What is 984 plus 347?,1331
What is 908 plus 778?,1686
What is 698 plus 849?,1547
What is 533 plus 192?,725
What is 741 plus 335?,1076
What is 187 plus 531?,718
What is 945 plus 555?,1500
What is 729 plus 871?,1600
What is 608 plus 596?,1204
What is 444 plus 155?,599
What is 648 plus 705?,1353
What is 632 plus 505?,1137
What is 920 plus 679?,1599
What is 584 plus 951?,1535
What is 218 plus 612?,830
What is 451 plus 33?,484
What is 248 plus 499?,747
What is 926 plus 618?,1544
What is 863 plus 325?,1188
What is 569 plus 748?,1317
What is 201 plus 0?,201
What is 44 plus 63?,107
What is 137 plus 248?,385
What is 453 plus 895?,1348
What is 690 plus 624?,1314
What is 229 plus 676?,905
What is 700 plus 111?,811
What is 882 plus 988?,1870
What is 775 plus 528?,1303
What is 435 plus 946?,1381
What is 661 plus 649?,1310
What is 293 plus 906?,1199
What is 699 plus 346?,1045
What is 505 plus 701?,1206
What is 196 plus 167?,363
What is 381 plus 570?,951
What is 863 plus 365?,1228
What is 734 plus 448?,1182
What is 400 plus 449?,849
What is 679 plus 325?,1004
What is 866 plus 479?,1345
What is 68 plus 150?,218
What is 225 plus 772?,997
What is 116 plus 769?,885
What is 159 plus 976?,1135
What is 958 plus 403?,1361
What is 973 plus 475?,1448
What is 724 plus 553?,1277
What is 215 plus 913?,1128
What is 376 plus 721?,1097
What is 47 plus 21?,68
What is 415 plus 212?,627
What is 89 plus 874?,963
What is 422 plus 599?,1021
What is 583 plus 894?,1477
What is 809 plus 421?,1230
What is 553 plus 215?,768
What is 648 plus 4?,652
What is 983 plus 684?,1667
What is 139 plus 543?,682
What is 658 plus 928?,1586
What is 501 plus 316?,817
What is 389 plus 556?,945
What is 550 plus 67?,617
What is 80 plus 619?,699
What is 993 plus 748?,1741
What is 504 plus 770?,1274
What is 15 plus 208?,223
What is 429 plus 631?,1060
What is 775 plus 368?,1143
What is 319 plus 85?,404
What is 762 plus 23?,785
What is 785 plus 827?,1612
What is 244 plus 628?,872
What is 991 plus 886?,1877
What is 28 plus 602?,630
What is 884 plus 981?,1865
What is 524 plus 376?,900
What is 157 plus 476?,633
What is 264 plus 112?,376
What is 607 plus 457?,1064
What is 285 plus 899?,1184
What is 858 plus 224?,1082
What is 391 plus 393?,784
What is 763 plus 518?,1281
What is 949 plus 347?,1296
What is 233 plus 843?,1076
What is 604 plus 270?,874
What is 958 plus 91?,1049
What is 45 plus 158?,203
What is 323 plus 641?,964
What is 598 plus 577?,1175
What is 496 plus 64?,560
What is 978 plus 539?,1517
What is 490 plus 445?,935
What is 327 plus 394?,721
What is 746 plus 893?,1639
What is 24 plus 119?,143
What is 444 plus 621?,1065
What is 680 plus 958?,1638
What is 985 plus 136?,1121
What is 779 plus 145?,924
What is 906 plus 31?,937
What is 121 plus 722?,843
What is 440 plus 253?,693
What is 32 plus 644?,676
What is 278 plus 270?,548
What is 393 plus 118?,511
What is 352 plus 298?,650
What is 382 plus 630?,1012
What is 822 plus 652?,1474
What is 194 plus 762?,956
What is 844 plus 554?,1398
What is 554 plus 61?,615
What is 346 plus 527?,873
What is 565 plus 14?,579
What is 165 plus 929?,1094
What is 507 plus 839?,1346
What is 22 plus 652?,674
What is 883 plus 264?,1147
What is 339 plus 140?,479
What is 352 plus 101?,453
What is 628 plus 574?,1202
What is 427 plus 978?,1405
What is 809 plus 776?,1585
What is 69 plus 257?,326
What is 584 plus 106?,690
What is 533 plus 76?,609
What is 881 plus 600?,1481
What is 131 plus 496?,627
What is 35 plus 532?,567
What is 860 plus 800?,1660
What is 228 plus 355?,583
What is 99 plus 571?,670
What is 856 plus 724?,1580
What is 222 plus 181?,403
What is 710 plus 679?,1389
What is 984 plus 235?,1219
What is 408 plus 206?,614
What is 623 plus 715?,1338
What is 763 plus 449?,1212
What is 356 plus 161?,517
What is 275 plus 738?,1013
What is 996 plus 916?,1912
What is 356 plus 997?,1353
What is 560 plus 872?,1432
What is 205 plus 221?,426
What is 476 plus 848?,1324
What is 321 plus 131?,452
What is 283 plus 574?,857
What is 680 plus 794?,1474
What is 788 plus 0?,788
What is 85 plus 676?,761
What is 838 plus 335?,1173
What is 315 plus 893?,1208
What is 723 plus 800?,1523
What is 972 plus 331?,1303
What is 35 plus 86?,121
What is 626 plus 14?,640
What is 299 plus 822?,1121
What is 117 plus 170?,287
What is 728 plus 281?,1009
What is 206 plus 525?,731
What is 567 plus 354?,921
What is 885 plus 459?,1344
What is 91 plus 424?,515
What is 514 plus 544?,1058
What is 851 plus 418?,1269
What is 125 plus 82?,207
What is 607 plus 474?,1081
What is 331 plus 178?,509
What is 303 plus 246?,549
What is 643 plus 447?,1090
What is 689 plus 715?,1404
What is 293 plus 32?,325
What is 23 plus 855?,878
What is 8 plus 653?,661
What is 865 plus 275?,1140
What is 78 plus 891?,969
What is 999 plus 677?,1676
What is 320 plus 324?,644
What is 560 plus 669?,1229
What is 294 plus 49?,343
What is 802 plus 725?,1527
What is 254 plus 869?,1123
What is 909 plus 708?,1617
What is 529 plus 143?,672
What is 265 plus 611?,876
What is 57 plus 804?,861
What is 397 plus 428?,825
What is 287 plus 596?,883
What is 230 plus 259?,489
What is 973 plus 320?,1293
What is 932 plus 827?,1759
What is 545 plus 501?,1046
What is 910 plus 459?,1369
What is 725 plus 125?,850
What is 433 plus 383?,816
What is 173 plus 533?,706
What is 52 plus 236?,288
What is 723 plus 827?,1550
What is 488 plus 392?,880
What is 31 plus 244?,275
What is 83 plus 315?,398
What is 100 plus 844?,944
What is 187 plus 925?,1112
What is 131 plus 983?,1114
What is 448 plus 15?,463
What is 914 plus 771?,1685
What is 370 plus 538?,908
What is 423 plus 127?,550
What is 539 plus 252?,791
What is 511 plus 288?,799
What is 274 plus 413?,687
What is 441 plus 482?,923
What is 714 plus 959?,1673
What is 949 plus 59?,1008
What is 168 plus 726?,894
What is 908 plus 874?,1782
What is 536 plus 365?,901
What is 207 plus 255?,462
What is 154 plus 226?,380
What is 818 plus 308?,1126
What is 807 plus 148?,955
What is 190 plus 564?,754
What is 256 plus 557?,813
What is 27 plus 185?,212
What is 238 plus 884?,1122
What is 840 plus 739?,1579
What is 427 plus 947?,1374
What is 904 plus 722?,1626
What is 966 plus 160?,1126
What is 249 plus 776?,1025
What is 573 plus 131?,704
What is 902 plus 853?,1755
What is 595 plus 697?,1292
What is 172 plus 762?,934
What is 253 plus 536?,789
What is 792 plus 306?,1098
What is 817 plus 888?,1705
What is 876 plus 814?,1690
What is 725 plus 759?,1484
What is 21 plus 739?,760
What is 471 plus 808?,1279
What is 926 plus 867?,1793
What is 204 plus 63?,267
What is 421 plus 171?,592
What is 390 plus 517?,907
What is 397 plus 217?,614
What is 394 plus 546?,940
What is 538 plus 505?,1043
What is 105 plus 129?,234
What is 876 plus 88?,964
What is 545 plus 11?,556
What is 920 plus 844?,1764
What is 915 plus 83?,998
What is 10 plus 984?,994
What is 764 plus 248?,1012
What is 763 plus 405?,1168
What is 461 plus 690?,1151
What is 282 plus 422?,704
What is 996 plus 353?,1349
What is 677 plus 405?,1082
What is 264 plus 743?,1007
What is 78 plus 913?,991
What is 780 plus 161?,941
What is 600 plus 248?,848
What is 758 plus 214?,972
What is 878 plus 46?,924
What is 779 plus 874?,1653
What is 54 plus 523?,577
What is 828 plus 68?,896
What is 709 plus 456?,1165
What is 254 plus 461?,715
What is 727 plus 796?,1523
What is 918 plus 779?,1697
What is 677 plus 137?,814
What is 614 plus 641?,1255
What is 901 plus 521?,1422
What is 296 plus 13?,309
What is 612 plus 151?,763
What is 359 plus 682?,1041
What is 366 plus 375?,741
What is 849 plus 986?,1835
What is 304 plus 513?,817
What is 657 plus 704?,1361
What is 259 plus 136?,395
What is 23 plus 490?,513
What is 826 plus 751?,1577
What is 957 plus 853?,1810
What is 875 plus 204?,1079
What is 623 plus 406?,1029
What is 347 plus 484?,831
What is 308 plus 450?,758
What is 142 plus 486?,628
What is 838 plus 303?,1141
What is 960 plus 828?,1788
What is 717 plus 934?,1651
What is 339 plus 357?,696
What is 873 plus 653?,1526
What is 617 plus 389?,1006
What is 405 plus 592?,997
What is 410 plus 712?,1122
What is 916 plus 513?,1429
What is 305 plus 690?,995
What is 834 plus 775?,1609
What is 578 plus 863?,1441
What is 240 plus 193?,433
What is 441 plus 221?,662
What is 271 plus 526?,797
What is 171 plus 521?,692
What is 143 plus 827?,970
What is 611 plus 529?,1140
What is 774 plus 921?,1695
What is 544 plus 796?,1340
What is 933 plus 518?,1451
What is 856 plus 846?,1702
What is 663 plus 487?,1150
What is 939 plus 349?,1288
What is 265 plus 443?,708
What is 308 plus 467?,775
What is 928 plus 666?,1594
What is 539 plus 53?,592
What is 808 plus 747?,1555
What is 198 plus 991?,1189
What is 263 plus 469?,732
What is 707 plus 70?,777
What is 18 plus 206?,224
What is 611 plus 105?,716
What is 876 plus 262?,1138
What is 812 plus 965?,1777
What is 1 plus 845?,846
What is 894 plus 221?,1115
What is 962 plus 917?,1879
What is 189 plus 632?,821
What is 177 plus 928?,1105
What is 988 plus 677?,1665
What is 369 plus 624?,993
What is 831 plus 274?,1105
What is 9 plus 690?,699
What is 672 plus 16?,688
What is 21 plus 622?,643
What is 938 plus 950?,1888
What is 171 plus 851?,1022
What is 891 plus 317?,1208
What is 985 plus 841?,1826
What is 241 plus 402?,643
What is 842 plus 511?,1353
What is 756 plus 371?,1127
What is 878 plus 363?,1241
What is 89 plus 596?,685
What is 442 plus 800?,1242
What is 118 plus 716?,834
What is 25 plus 786?,811
What is 176 plus 14?,190
What is 608 plus 544?,1152
What is 279 plus 361?,640
What is 756 plus 213?,969
What is 891 plus 942?,1833
What is 393 plus 201?,594
What is 326 plus 188?,514
What is 814 plus 183?,997
What is 508 plus 673?,1181
What is 154 plus 626?,780
What is 605 plus 517?,1122
What is 417 plus 600?,1017
What is 642 plus 963?,1605
What is 932 plus 881?,1813
What is 232 plus 927?,1159
What is 2 plus 55?,57
What is 446 plus 918?,1364
What is 618 plus 32?,650
What is 661 plus 663?,1324
What is 663 plus 953?,1616
What is 138 plus 514?,652
What is 87 plus 429?,516
What is 317 plus 339?,656
What is 648 plus 938?,1586
What is 641 plus 948?,1589
What is 846 plus 633?,1479
What is 193 plus 731?,924
What is 62 plus 347?,409
What is 994 plus 141?,1135
What is 323 plus 672?,995
What is 764 plus 280?,1044
What is 497 plus 492?,989
What is 623 plus 934?,1557
What is 338 plus 276?,614
What is 917 plus 661?,1578
What is 79 plus 469?,548
What is 823 plus 772?,1595
What is 163 plus 919?,1082
What is 110 plus 524?,634
What is 265 plus 572?,837
What is 731 plus 414?,1145
What is 622 plus 458?,1080
What is 431 plus 687?,1118
What is 162 plus 622?,784
What is 945 plus 429?,1374
What is 784 plus 129?,913
What is 702 plus 672?,1374
What is 832 plus 960?,1792
What is 792 plus 806?,1598
