question,answer
What is 4402 minus 8314?,-3912
What is 8032 minus 9024?,-992
What is 6456 minus 7744?,-1288
What is 4346 minus 2965?,1381
What is 3764 minus 8863?,-5099
What is 5969 minus 2613?,3356
What is 4955 minus 9975?,-5020
What is 2353 minus 7486?,-5133
What is 1127 minus 1122?,5
What is 7833 minus 6442?,1391
What is 9275 minus 6717?,2558
What is 9111 minus 1511?,7600
What is 4350 minus 7901?,-3551
What is 3762 minus 1816?,1946
What is 4861 minus 2311?,2550
What is 5889 minus 1542?,4347
What is 2271 minus 929?,1342
What is 2241 minus 9609?,-7368
What is 9154 minus 3252?,5902
What is 115 minus 541?,-426
What is 6624 minus 9146?,-2522
What is 9858 minus 8033?,1825
What is 1753 minus 7749?,-5996
What is 9167 minus 5689?,3478
What is 5620 minus 1597?,4023
What is 84 minus 3959?,-3875
What is 3713 minus 8154?,-4441
What is 5103 minus 4496?,607
What is 3680 minus 146?,3534
What is 8120 minus 5814?,2306
What is 8339 minus 5584?,2755
What is 1501 minus 1269?,232
What is 4993 minus 9398?,-4405
What is 6918 minus 3706?,3212
What is 6021 minus 6244?,-223
What is 2383 minus 3795?,-1412
What is 4716 minus 3265?,1451
What is 7882 minus 5884?,1998
What is 4635 minus 6297?,-1662
What is 2119 minus 1957?,162
What is 6573 minus 5817?,756
What is 8196 minus 7716?,480
What is 3746 minus 6126?,-2380
What is 5877 minus 7076?,-1199
What is 4545 minus 5885?,-1340
What is 6567 minus 4638?,1929
What is 1725 minus 7859?,-6134
What is 4773 minus 1976?,2797
What is 7307 minus 2527?,4780
What is 5636 minus 3990?,1646
What is 3062 minus 5539?,-2477
What is 8180 minus 3746?,4434
What is 1801 minus 6289?,-4488
What is 6368 minus 7615?,-1247
What is 8413 minus 7565?,848
What is 9271 minus 3615?,5656
What is 6541 minus 8228?,-1687
What is 5098 minus 7973?,-2875
What is 3811 minus 5153?,-1342
What is 8485 minus 26?,8459
What is 1505 minus 7729?,-6224
What is 5196 minus 6459?,-1263
What is 3725 minus 7067?,-3342
What is 796 minus 9427?,-8631
What is 662 minus 6660?,-5998
What is 1531 minus 4316?,-2785
What is 3281 minus 5354?,-2073
What is 2925 minus 1853?,1072
What is 2962 minus 5966?,-3004
What is 463 minus 3829?,-3366
What is 715 minus 132?,583
What is 6269 minus 8758?,-2489
What is 73 minus 2124?,-2051
What is 1908 minus 9906?,-7998
What is 9926 minus 3266?,6660
What is 1336 minus 7636?,-6300
What is 3239 minus 24?,3215
What is 8523 minus 6802?,1721
What is 1094 minus 8797?,-7703
What is 2902 minus 3838?,-936
What is 3718 minus 6806?,-3088
What is 6257 minus 7777?,-1520
What is 6 minus 7140?,-7134
What is 3442 minus 6246?,-2804
What is 674 minus 4412?,-3738
What is 467 minus 9548?,-9081
What is 5686 minus 6020?,-334
What is 5526 minus 7436?,-1910
What is 2201 minus 9763?,-7562
What is 8471 minus 1508?,6963
What is 4124 minus 1691?,2433
What is 1695 minus 4470?,-2775
What is 395 minus 2324?,-1929
What is 2226 minus 6208?,-3982
What is 3392 minus 9390?,-5998
What is 5235 minus 3303?,1932
What is 6900 minus 8323?,-1423
What is 8198 minus 1971?,6227
What is 9168 minus 1729?,7439
What is 7776 minus 2040?,5736
What is 8339 minus 7334?,1005
What is 7697 minus 2927?,4770
What is 7453 minus 8974?,-1521
What is 5567 minus 2111?,3456
What is 6819 minus 4168?,2651
What is 6180 minus 1286?,4894
What is 9256 minus 8281?,975
What is 5498 minus 3826?,1672
What is 7435 minus 4070?,3365
What is 5751 minus 7873?,-2122
What is 6722 minus 391?,6331
What is 7323 minus 98?,7225
What is 9051 minus 6633?,2418
What is 7308 minus 3669?,3639
What is 7036 minus 3949?,3087
What is 4148 minus 7818?,-3670
What is 7783 minus 2310?,5473
What is 3739 minus 7223?,-3484
What is 4645 minus 5897?,-1252
What is 7965 minus 9821?,-1856
What is 2438 minus 8558?,-6120
What is 1434 minus 3073?,-1639
What is 4913 minus 8483?,-3570
What is 2011 minus 966?,1045
What is 2541 minus 5616?,-3075
What is 601 minus 5479?,-4878
What is 2627 minus 7677?,-5050
What is 6394 minus 3074?,3320
What is 6741 minus 8128?,-1387
What is 3146 minus 2744?,402
What is 6404 minus 772?,5632
What is 5553 minus 8534?,-2981
What is 3074 minus 5374?,-2300
What is 3001 minus 8506?,-5505
What is 8892 minus 9740?,-848
What is 9546 minus 7111?,2435
What is 2492 minus 8084?,-5592
What is 9350 minus 3495?,5855
What is 9798 minus 7231?,2567
What is 539 minus 3980?,-3441
What is 7991 minus 9895?,-1904
What is 5204 minus 9106?,-3902
What is 3217 minus 8?,3209
What is 713 minus 1020?,-307
What is 2198 minus 3978?,-1780
What is 7261 minus 9993?,-2732
What is 3669 minus 1786?,1883
What is 8449 minus 6971?,1478
What is 4692 minus 5540?,-848
What is 8084 minus 3148?,4936
What is 2674 minus 6105?,-3431
What is 9131 minus 5841?,3290
What is 7178 minus 6403?,775
What is 7190 minus 5202?,1988
What is 7677 minus 1103?,6574
What is 2401 minus 3600?,-1199
What is 1856 minus 2552?,-696
What is 6456 minus 7600?,-1144
What is 8857 minus 3440?,5417
What is 6027 minus 763?,5264
What is 348 minus 6654?,-6306
What is 3396 minus 1434?,1962
What is 6755 minus 9592?,-2837
What is 9332 minus 6740?,2592
What is 8861 minus 3448?,5413
What is 67 minus 2234?,-2167
What is 8697 minus 8023?,674
What is 5056 minus 6228?,-1172
What is 8911 minus 8801?,110
What is 1082 minus 1282?,-200
What is 9909 minus 8073?,1836
What is 250 minus 3341?,-3091
What is 6870 minus 5898?,972
What is 5113 minus 1371?,3742
What is 380 minus 3917?,-3537
What is 456 minus 9632?,-9176
What is 8399 minus 6021?,2378
What is 2512 minus 7630?,-5118
What is 4233 minus 1805?,2428
What is 9724 minus 7326?,2398
What is 4562 minus 3596?,966
What is 6270 minus 6292?,-22
What is 8303 minus 5566?,2737
What is 3740 minus 9670?,-5930
What is 4323 minus 1457?,2866
What is 721 minus 2536?,-1815
What is 5169 minus 9571?,-4402
What is 9233 minus 7946?,1287
What is 1037 minus 8639?,-7602
What is 7855 minus 7122?,733
What is 5233 minus 6316?,-1083
What is 397 minus 1910?,-1513
What is 7114 minus 9947?,-2833
What is 2188 minus 2322?,-134
What is 509 minus 1948?,-1439
What is 7041 minus 4061?,2980
What is 520 minus 4456?,-3936
What is 4328 minus 6296?,-1968
What is 1891 minus 5633?,-3742
What is 4778 minus 6123?,-1345
What is 3105 minus 8875?,-5770
What is 8878 minus 976?,7902
What is 5550 minus 8444?,-2894
What is 9047 minus 228?,8819
What is 2644 minus 8117?,-5473
What is 359 minus 4224?,-3865
What is 5432 minus 2255?,3177
What is 5636 minus 1627?,4009
What is 9195 minus 6842?,2353
What is 1108 minus 4120?,-3012
What is 9347 minus 1707?,7640
What is 8531 minus 1230?,7301
What is 9604 minus 2101?,7503
What is 7950 minus 567?,7383
What is 8523 minus 3660?,4863
What is 5690 minus 1586?,4104
What is 9138 minus 3554?,5584
What is 2903 minus 3770?,-867
What is 6537 minus 3299?,3238
What is 9974 minus 7192?,2782
What is 5708 minus 2588?,3120
What is 4410 minus 5710?,-1300
What is 8966 minus 3289?,5677
What is 3540 minus 7630?,-4090
What is 5140 minus 2104?,3036
What is 4535 minus 9193?,-4658
What is 7 minus 1364?,-1357
What is 5375 minus 5052?,323
What is 5296 minus 575?,4721
What is 1385 minus 231?,1154
What is 4790 minus 1878?,2912
What is 2727 minus 4510?,-1783
What is 3299 minus 8400?,-5101
What is 9087 minus 5674?,3413
What is 7357 minus 1456?,5901
What is 6793 minus 8236?,-1443
What is 8714 minus 6703?,2011
What is 2010 minus 1316?,694
What is 9725 minus 7585?,2140
What is 5310 minus 2853?,2457
What is 4858 minus 3949?,909
What is 7159 minus 4697?,2462
What is 513 minus 375?,138
What is 134 minus 4412?,-4278
What is 1248 minus 5130?,-3882
What is 5192 minus 8975?,-3783
What is 4709 minus 793?,3916
What is 4076 minus 8464?,-4388
What is 2294 minus 4252?,-1958
What is 9783 minus 918?,8865
What is 6367 minus 6858?,-491
What is 4601 minus 9542?,-4941
What is 3693 minus 4152?,-459
What is 5124 minus 8729?,-3605
What is 8019 minus 7353?,666
What is 2013 minus 6941?,-4928
What is 6135 minus 2777?,3358
What is 8531 minus 840?,7691
What is 3784 minus 7820?,-4036
What is 6286 minus 501?,5785
What is 3907 minus 1328?,2579
What is 5051 minus 1612?,3439
What is 2992 minus 2108?,884
What is 7170 minus 248?,6922
What is 5933 minus 8609?,-2676
What is 6781 minus 2040?,4741
What is 8639 minus 4039?,4600
What is 8189 minus 4615?,3574
What is 4399 minus 6622?,-2223
What is 7069 minus 7712?,-643
What is 956 minus 2690?,-1734
What is 8589 minus 5854?,2735
What is 3317 minus 4083?,-766
What is 2476 minus 3625?,-1149
What is 4928 minus 2380?,2548
What is 3052 minus 9038?,-5986
What is 4102 minus 8915?,-4813
What is 446 minus 2969?,-2523
What is 3811 minus 6838?,-3027
What is 2569 minus 3987?,-1418
What is 9174 minus 2110?,7064
What is 9525 minus 2752?,6773
What is 4062 minus 8585?,-4523
What is 4905 minus 344?,4561
What is 7551 minus 3273?,4278
What is 1021 minus 6750?,-5729
What is 2749 minus 6242?,-3493
What is 8282 minus 6355?,1927
What is 3481 minus 6304?,-2823
What is 8736 minus 8620?,116
What is 8080 minus 1688?,6392
What is 2077 minus 1408?,669
What is 8729 minus 190?,8539
What is 1339 minus 172?,1167
What is 3981 minus 6485?,-2504
What is 7379 minus 4518?,2861
What is 6757 minus 5657?,1100
What is 6492 minus 4231?,2261
What is 1255 minus 2584?,-1329
What is 9601 minus 3975?,5626
What is 3438 minus 742?,2696
What is 879 minus 8376?,-7497
What is 1098 minus 7311?,-6213
What is 4079 minus 7382?,-3303
What is 2203 minus 9827?,-7624
What is 8350 minus 4737?,3613
What is 221 minus 9803?,-9582
What is 2420 minus 5754?,-3334
What is 5865 minus 6013?,-148
What is 4871 minus 8220?,-3349
What is 4153 minus 2189?,1964
What is 368 minus 7855?,-7487
What is 3270 minus 9970?,-6700
What is 6502 minus 5560?,942
What is 7758 minus 4938?,2820
What is 7215 minus 2282?,4933
What is 7789 minus 4848?,2941
What is 5437 minus 5718?,-281
What is 9881 minus 6237?,3644
What is 6485 minus 9482?,-2997
What is 6574 minus 8216?,-1642
What is 4880 minus 9252?,-4372
What is 3854 minus 3093?,761
What is 7066 minus 3545?,3521
What is 4344 minus 8427?,-4083
What is 2742 minus 8350?,-5608
What is 2298 minus 9787?,-7489
What is 8476 minus 8711?,-235
What is 8295 minus 7796?,499
What is 5598 minus 4243?,1355
What is 7101 minus 4942?,2159
What is 7474 minus 8629?,-1155
What is 854 minus 3183?,-2329
What is 4210 minus 7517?,-3307
What is 1126 minus 299?,827
What is 3297 minus 9784?,-6487
What is 1691 minus 4200?,-2509
What is 17 minus 3548?,-3531
What is 3031 minus 2844?,187
What is 5904 minus 9984?,-4080
What is 4385 minus 147?,4238
What is 270 minus 338?,-68
What is 9954 minus 2743?,7211
What is 5085 minus 3868?,1217
What is 6439 minus 8188?,-1749
What is 5951 minus 5811?,140
What is 1438 minus 9536?,-8098
What is 7076 minus 1889?,5187
What is 405 minus 2821?,-2416
What is 233 minus 9730?,-9497
What is 8711 minus 4465?,4246
What is 5780 minus 3417?,2363
What is 6290 minus 3224?,3066
What is 5230 minus 3022?,2208
What is 2929 minus 8131?,-5202
What is 2476 minus 9689?,-7213
What is 8284 minus 6679?,1605
What is 9614 minus 3714?,5900
What is 45 minus 887?,-842
What is 7145 minus 9903?,-2758
What is 513 minus 2220?,-1707
What is 8232 minus 1396?,6836
What is 6870 minus 5084?,1786
What is 5435 minus 3097?,2338
What is 1007 minus 5556?,-4549
What is 2263 minus 5179?,-2916
What is 4495 minus 7963?,-3468
What is 7884 minus 9977?,-2093
What is 5416 minus 4416?,1000
What is 1276 minus 7514?,-6238
What is 2614 minus 1764?,850
What is 8395 minus 4242?,4153
What is 9157 minus 6628?,2529
What is 9961 minus 7336?,2625
What is 6902 minus 2605?,4297
What is 9952 minus 6867?,3085
What is 2070 minus 1841?,229
What is 9576 minus 1825?,7751
What is 3047 minus 7901?,-4854
What is 4820 minus 1638?,3182
What is 6975 minus 4296?,2679
What is 4524 minus 1812?,2712
What is 5827 minus 8340?,-2513
What is 8782 minus 1224?,7558
What is 132 minus 670?,-538
What is 9958 minus 242?,9716
What is 2269 minus 2013?,256
What is 6686 minus 6308?,378
What is 7886 minus 443?,7443
What is 5132 minus 2300?,2832
What is 1393 minus 6423?,-5030
What is 9489 minus 3688?,5801
What is 798 minus 3428?,-2630
What is 6757 minus 452?,6305
What is 772 minus 9815?,-9043
What is 6543 minus 2170?,4373
What is 9179 minus 4869?,4310
What is 6663 minus 6630?,33
What is 8951 minus 897?,8054
What is 7302 minus 8886?,-1584
What is 2382 minus 9184?,-6802
What is 2082 minus 3396?,-1314
What is 9642 minus 2758?,6884
What is 1462 minus 9446?,-7984
What is 7693 minus 4715?,2978
What is 4388 minus 4140?,248
What is 3467 minus 6605?,-3138
What is 147 minus 844?,-697
What is 8576 minus 1149?,7427
What is 168 minus 4663?,-4495
What is 2531 minus 2307?,224
What is 8311 minus 2205?,6106
What is 1876 minus 5443?,-3567
What is 105 minus 5297?,-5192
What is 2381 minus 5411?,-3030
What is 9475 minus 1025?,8450
What is 1411 minus 6111?,-4700
What is 3393 minus 4159?,-766
What is 7390 minus 5436?,1954
What is 7949 minus 7709?,240
What is 8776 minus 8625?,151
What is 1382 minus 1324?,58
What is 5169 minus 7188?,-2019
What is 6286 minus 6607?,-321
What is 8883 minus 7864?,1019
What is 9032 minus 6977?,2055
What is 8497 minus 1212?,7285
What is 3593 minus 2354?,1239
What is 6547 minus 8379?,-1832
What is 5134 minus 2427?,2707
What is 1154 minus 2345?,-1191
What is 2554 minus 564?,1990
What is 6292 minus 9260?,-2968
What is 1898 minus 1115?,783
What is 8591 minus 4384?,4207
What is 9261 minus 4959?,4302
What is 5770 minus 7814?,-2044
What is 6588 minus 9690?,-3102
What is 5229 minus 7647?,-2418
What is 8395 minus 5656?,2739
What is 3805 minus 8227?,-4422
What is 615 minus 6289?,-5674
What is 5996 minus 5607?,389
What is 8393 minus 112?,8281
What is 4092 minus 9410?,-5318
What is 1260 minus 7787?,-6527
What is 1817 minus 6029?,-4212
What is 7130 minus 3995?,3135
What is 8941 minus 397?,8544
What is 8498 minus 8319?,179
What is 1829 minus 659?,1170
What is 9337 minus 5876?,3461
What is 651 minus 5992?,-5341
What is 2946 minus 5585?,-2639
What is 4411 minus 7963?,-3552
What is 7915 minus 6866?,1049
What is 21 minus 3869?,-3848
What is 7821 minus 5640?,2181
What is 2633 minus 715?,1918
What is 7868 minus 8616?,-748
What is 2701 minus 6312?,-3611
What is 4715 minus 9507?,-4792
What is 7924 minus 3490?,4434
What is 447 minus 7442?,-6995
What is 9826 minus 2841?,6985
What is 7236 minus 5165?,2071
What is 9476 minus 5370?,4106
What is 7044 minus 9304?,-2260
What is 2360 minus 8395?,-6035
What is 7037 minus 6413?,624
What is 3886 minus 6039?,-2153
What is 6242 minus 4836?,1406
What is 3942 minus 3463?,479
What is 4176 minus 3961?,215
What is 8789 minus 9619?,-830
What is 6095 minus 7463?,-1368
What is 3902 minus 9819?,-5917
What is 5533 minus 2399?,3134
What is 5276 minus 3990?,1286
What is 2358 minus 4205?,-1847
What is 9017 minus 2834?,6183
What is 8790 minus 9772?,-982
What is 1879 minus 7321?,-5442
What is 7861 minus 3355?,4506
What is 2974 minus 9835?,-6861
What is 5864 minus 9916?,-4052
What is 4080 minus 1454?,2626
What is 8860 minus 8138?,722
What is 3445 minus 4812?,-1367
What is 6384 minus 4479?,1905
What is 8384 minus 3310?,5074
What is 5799 minus 6663?,-864
What is 5166 minus 339?,4827
What is 709 minus 3147?,-2438
What is 3227 minus 9894?,-6667
What is 2679 minus 9129?,-6450
What is 7509 minus 1326?,6183
What is 4109 minus 8216?,-4107
What is 4714 minus 7969?,-3255
What is 6877 minus 5147?,1730
What is 6313 minus 892?,5421
What is 1884 minus 962?,922
What is 5482 minus 2616?,2866
What is 4360 minus 9155?,-4795
What is 7178 minus 5060?,2118
What is 8977 minus 6797?,2180
What is 7892 minus 6143?,1749
What is 3610 minus 1469?,2141
What is 1313 minus 1494?,-181
What is 8292 minus 287?,8005
What is 9544 minus 8406?,1138
What is 5421 minus 9775?,-4354
What is 1569 minus 9232?,-7663
What is 3849 minus 330?,3519
What is 675 minus 1564?,-889
What is 5113 minus 1498?,3615
What is 9635 minus 6412?,3223
What is 2103 minus 9433?,-7330
What is 8703 minus 3241?,5462
What is 4550 minus 4841?,-291
What is 2600 minus 3009?,-409
What is 9672 minus 3703?,5969
What is 2243 minus 2131?,112
What is 3740 minus 4225?,-485
What is 8126 minus 4972?,3154
What is 2380 minus 4445?,-2065
What is 3349 minus 1285?,2064
What is 2233 minus 6667?,-4434
What is 2981 minus 3258?,-277
What is 9646 minus 281?,9365
What is 5758 minus 8811?,-3053
What is 7860 minus 2067?,5793
What is 4437 minus 1336?,3101
What is 4575 minus 9816?,-5241
What is 3613 minus 66?,3547
What is 2349 minus 3393?,-1044
What is 9461 minus 55?,9406
What is 6851 minus 2083?,4768
What is 2383 minus 7945?,-5562
What is 8823 minus 672?,8151
What is 8246 minus 5222?,3024
What is 3604 minus 2857?,747
What is 7481 minus 5187?,2294
What is 7251 minus 3791?,3460
What is 4511 minus 3092?,1419
What is 1644 minus 5731?,-4087
What is 8030 minus 4459?,3571
What is 5777 minus 8825?,-3048
What is 9644 minus 4632?,5012
What is 3569 minus 4681?,-1112
What is 9050 minus 6430?,2620
What is 1072 minus 2870?,-1798
What is 6153 minus 1864?,4289
What is 9666 minus 1559?,8107
What is 8469 minus 2268?,6201
What is 7550 minus 2362?,5188
What is 6923 minus 4286?,2637
What is 8784 minus 3196?,5588
What is 2910 minus 1121?,1789
What is 4342 minus 7217?,-2875
What is 5358 minus 6163?,-805
What is 8386 minus 839?,7547
What is 5641 minus 6390?,-749
What is 6290 minus 9004?,-2714
What is 2062 minus 8865?,-6803
What is 9326 minus 2489?,6837
What is 569 minus 5003?,-4434
What is 7269 minus 8458?,-1189
What is 9428 minus 6813?,2615
What is 3442 minus 7679?,-4237
What is 3333 minus 6413?,-3080
What is 1437 minus 1598?,-161
What is 8770 minus 6588?,2182
What is 1992 minus 8302?,-6310
What is 7644 minus 2751?,4893
What is 528 minus 3301?,-2773
What is 3817 minus 3943?,-126
What is 1558 minus 9805?,-8247
What is 6192 minus 6659?,-467
What is 1141 minus 8977?,-7836
What is 3483 minus 8612?,-5129
What is 3255 minus 3579?,-324
What is 8057 minus 1488?,6569
What is 3136 minus 1632?,1504
What is 8408 minus 2133?,6275
What is 9892 minus 3199?,6693
What is 9015 minus 9450?,-435
What is 8516 minus 7071?,1445
What is 9842 minus 6470?,3372
What is 4294 minus 7722?,-3428
What is 9877 minus 473?,9404
What is 5747 minus 5658?,89
What is 3373 minus 567?,2806
What is 3237 minus 7217?,-3980
What is 3526 minus 8486?,-4960
What is 3474 minus 114?,3360
What is 2348 minus 3876?,-1528
What is 7434 minus 7730?,-296
What is 1497 minus 9900?,-8403
What is 4523 minus 4751?,-228
What is 6425 minus 5391?,1034
What is 4873 minus 1452?,3421
What is 2039 minus 8132?,-6093
What is 6071 minus 1447?,4624
What is 3769 minus 2229?,1540
What is 6706 minus 3933?,2773
What is 292 minus 7944?,-7652
What is 4635 minus 2358?,2277
What is 8473 minus 6064?,2409
What is 2385 minus 1896?,489
What is 8321 minus 5266?,3055
What is 5246 minus 1238?,4008
What is 5889 minus 3139?,2750
What is 3280 minus 4836?,-1556
What is 8543 minus 6944?,1599
What is 6207 minus 6467?,-260
What is 581 minus 2338?,-1757
What is 7223 minus 1263?,5960
What is 4715 minus 2540?,2175
What is 8629 minus 3080?,5549
What is 9869 minus 8016?,1853
What is 5733 minus 2545?,3188
What is 9591 minus 2434?,7157
What is 9381 minus 7035?,2346
What is 4339 minus 3466?,873
What is 1913 minus 2585?,-672
What is 2282 minus 7232?,-4950
What is 8785 minus 6943?,1842
What is 2940 minus 627?,2313
What is 4896 minus 7703?,-2807
What is 9386 minus 1397?,7989
What is 6007 minus 1614?,4393
What is 1654 minus 8098?,-6444
What is 4024 minus 8526?,-4502
What is 700 minus 493?,207
What is 9655 minus 1413?,8242
What is 7629 minus 4260?,3369
What is 9598 minus 4208?,5390
What is 9215 minus 6166?,3049
What is 2661 minus 3892?,-1231
What is 1998 minus 9521?,-7523
What is 8483 minus 2619?,5864
What is 8137 minus 3984?,4153
What is 215 minus 3710?,-3495
What is 2351 minus 9847?,-7496
What is 2363 minus 2528?,-165
What is 9699 minus 2905?,6794
What is 1112 minus 1730?,-618
What is 4578 minus 1564?,3014
What is 4416 minus 7664?,-3248
What is 9456 minus 4226?,5230
What is 9475 minus 6878?,2597
What is 679 minus 1224?,-545
What is 2316 minus 7397?,-5081
What is 960 minus 5685?,-4725
What is 5453 minus 4160?,1293
What is 6681 minus 6397?,284
What is 363 minus 4857?,-4494
What is 3962 minus 3478?,484
What is 1460 minus 9708?,-8248
What is 2359 minus 4060?,-1701
What is 8567 minus 3489?,5078
What is 7421 minus 5237?,2184
What is 175 minus 4103?,-3928
What is 6894 minus 9473?,-2579
What is 8507 minus 8973?,-466
What is 2116 minus 5437?,-3321
What is 9330 minus 8737?,593
What is 6360 minus 3283?,3077
What is 4886 minus 1555?,3331
What is 7293 minus 4418?,2875
What is 3881 minus 4289?,-408
What is 5018 minus 1387?,3631
What is 6028 minus 2374?,3654
What is 7371 minus 430?,6941
What is 6329 minus 7328?,-999
What is 851 minus 4675?,-3824
What is 8362 minus 6944?,1418
What is 7671 minus 9321?,-1650
What is 8479 minus 3189?,5290
What is 2626 minus 123?,2503
What is 4371 minus 1752?,2619
What is 6306 minus 4212?,2094
What is 3241 minus 7942?,-4701
What is 7714 minus 4337?,3377
What is 8444 minus 6621?,1823
What is 2174 minus 9972?,-7798
What is 8149 minus 4393?,3756
What is 2817 minus 254?,2563
What is 3403 minus 5552?,-2149
What is 4287 minus 1790?,2497
What is 511 minus 7144?,-6633
What is 5081 minus 5285?,-204
What is 3154 minus 5413?,-2259
What is 6722 minus 2089?,4633
What is 2030 minus 4095?,-2065
What is 5857 minus 7739?,-1882
What is 7232 minus 2846?,4386
What is 5800 minus 7007?,-1207
What is 7149 minus 6719?,430
What is 5974 minus 9569?,-3595
What is 1729 minus 1438?,291
What is 9136 minus 7419?,1717
What is 2146 minus 1573?,573
What is 254 minus 8599?,-8345
What is 6328 minus 7864?,-1536
What is 3890 minus 6443?,-2553
What is 1583 minus 6911?,-5328
What is 938 minus 4855?,-3917
What is 9843 minus 2792?,7051
What is 4937 minus 4563?,374
What is 8631 minus 2038?,6593
What is 9140 minus 5527?,3613
What is 2 minus 2366?,-2364
What is 24 minus 1526?,-1502
What is 5559 minus 5533?,26
What is 7411 minus 3250?,4161
What is 3977 minus 6135?,-2158
What is 9363 minus 7556?,1807
What is 4284 minus 8943?,-4659
What is 2805 minus 7368?,-4563
What is 6558 minus 243?,6315
What is 1691 minus 77?,1614
What is 1755 minus 5400?,-3645
What is 3403 minus 5119?,-1716
What is 8925 minus 1884?,7041
What is 8208 minus 4935?,3273
What is 1515 minus 1677?,-162
What is 8925 minus 4729?,4196
What is 998 minus 4027?,-3029
What is 1822 minus 2695?,-873
What is 7283 minus 2712?,4571
What is 2715 minus 7622?,-4907
What is 4224 minus 2749?,1475
What is 7206 minus 9354?,-2148
What is 446 minus 9186?,-8740
What is 6201 minus 267?,5934
What is 2010 minus 1645?,365
What is 5075 minus 1357?,3718
What is 6249 minus 3418?,2831
What is 4202 minus 6288?,-2086
What is 3760 minus 7587?,-3827
What is 9741 minus 8268?,1473
What is 9170 minus 6029?,3141
What is 3056 minus 6970?,-3914
What is 137 minus 9650?,-9513
What is 6896 minus 9870?,-2974
What is 3829 minus 4641?,-812
What is 5682 minus 8406?,-2724
What is 5141 minus 7748?,-2607
What is 7660 minus 4149?,3511
What is 5645 minus 4469?,1176
What is 2683 minus 3055?,-372
What is 3641 minus 7573?,-3932
What is 5301 minus 380?,4921
What is 6099 minus 7770?,-1671
What is 4691 minus 4050?,641
What is 344 minus 1669?,-1325
What is 7524 minus 8479?,-955
What is 2985 minus 3239?,-254
What is 6368 minus 9857?,-3489
What is 5435 minus 9039?,-3604
What is 2177 minus 539?,1638
What is 8053 minus 6782?,1271
What is 7651 minus 7223?,428
What is 6025 minus 195?,5830
What is 3234 minus 9291?,-6057
What is 3342 minus 1116?,2226
What is 8033 minus 2154?,5879
What is 1437 minus 8503?,-7066
What is 9075 minus 6634?,2441
What is 4570 minus 3405?,1165
What is 1289 minus 7013?,-5724
What is 373 minus 8921?,-8548
What is 7818 minus 5615?,2203
What is 47 minus 3238?,-3191
What is 4835 minus 6862?,-2027
What is 7354 minus 8418?,-1064
What is 4645 minus 1051?,3594
What is 637 minus 1410?,-773
What is 5671 minus 6208?,-537
What is 6758 minus 6241?,517
What is 3804 minus 4639?,-835
What is 7941 minus 6562?,1379
What is 9073 minus 10?,9063
What is 7125 minus 4727?,2398
What is 7948 minus 2523?,5425
What is 6538 minus 7070?,-532
What is 6469 minus 9604?,-3135
What is 9841 minus 4947?,4894
What is 7695 minus 8972?,-1277
What is 6056 minus 4981?,1075
What is 6860 minus 9597?,-2737
What is 2784 minus 5679?,-2895
What is 610 minus 6954?,-6344
What is 7195 minus 7223?,-28
What is 5084 minus 1078?,4006
What is 3715 minus 5429?,-1714
What is 3785 minus 6172?,-2387
What is 393 minus 5551?,-5158
What is 2555 minus 2999?,-444
What is 8144 minus 1132?,7012
What is 1631 minus 2902?,-1271
What is 9895 minus 524?,9371
What is 3749 minus 2932?,817
What is 162 minus 8522?,-8360
What is 7164 minus 7069?,95
What is 2941 minus 4742?,-1801
What is 6502 minus 7215?,-713
What is 5103 minus 8705?,-3602
What is 620 minus 2611?,-1991
What is 7845 minus 2586?,5259
What is 1746 minus 1912?,-166
What is 7759 minus 4633?,3126
What is 5001 minus 4944?,57
What is 6409 minus 529?,5880
What is 9600 minus 4377?,5223
What is 5436 minus 7558?,-2122
What is 1111 minus 980?,131
What is 4812 minus 3600?,1212
What is 7451 minus 5068?,2383
What is 8981 minus 3372?,5609
What is 6186 minus 1114?,5072
What is 6945 minus 662?,6283
What is 698 minus 1498?,-800
What is 6043 minus 115?,5928
What is 4826 minus 5059?,-233
What is 950 minus 19?,931
What is 542 minus 706?,-164
What is 2553 minus 9731?,-7178
What is 2772 minus 7696?,-4924
What is 1331 minus 9592?,-8261
What is 2281 minus 331?,1950
What is 9186 minus 2211?,6975
What is 1665 minus 1258?,407
What is 1070 minus 9953?,-8883
What is 1897 minus 3305?,-1408
What is 1640 minus 7982?,-6342
What is 7091 minus 1315?,5776
What is 1886 minus 7759?,-5873
What is 7302 minus 8215?,-913
What is 2753 minus 8845?,-6092
What is 1669 minus 2264?,-595
What is 6103 minus 6916?,-813
What is 8379 minus 2129?,6250
What is 1322 minus 8299?,-6977
What is 574 minus 9061?,-8487
What is 4065 minus 1544?,2521
What is 6195 minus 6090?,105
What is 8661 minus 5310?,3351
What is 9202 minus 9369?,-167
What is 8955 minus 6428?,2527
What is 5025 minus 3967?,1058
What is 9273 minus 1499?,7774
What is 2498 minus 9911?,-7413
What is 6637 minus 5969?,668
What is 4646 minus 5781?,-1135
What is 8280 minus 6121?,2159
What is 343 minus 130?,213
What is 20 minus 2344?,-2324
What is 4223 minus 3432?,791
What is 2242 minus 3050?,-808
What is 1897 minus 8020?,-6123
What is 7928 minus 2061?,5867
What is 4514 minus 4272?,242
What is 2274 minus 668?,1606
What is 2821 minus 5755?,-2934
What is 5300 minus 3278?,2022
